t_s,delta_road_rad,yaw_rate_meas_rads,yaw_rate_resid_rads,yaw_rate_pred_rads
12.6,-0.0253586,0.0102,0.0102,0.012784593434169182
12.62,-0.0253586,0.0102,0.0102,0.012784593434169182
12.64,-0.0253586,0.00994145,0.00994145,0.012784593434169182
12.66,-0.0252559,0.00971839,0.00971839,0.012784593434169182
12.68,-0.0252559,0.0096,0.0096,0.012784593434169182
12.7,-0.0252559,0.0102,0.0102,0.012784593434169182
12.72,-0.0252559,0.0096,0.0096,0.012784593434169182
12.74,-0.0252559,0.00965304,0.00965304,0.012784593434169182
12.76,-0.0252559,0.0100801,0.0100801,0.012784593434169182
12.78,-0.0252559,0.0101275,0.0101275,0.012784593434169182
12.8,-0.0252559,0.0098,0.0098,0.012784593434169182
12.82,-0.0252559,0.0098,0.0098,0.012784593434169182
12.84,-0.0252559,0.00974825,0.00974825,0.012784593434169182
12.86,-0.0252559,0.00967908,0.00967908,0.012784593434169182
12.88,-0.0252559,0.0103428,0.0103428,0.012784593434169182
12.9,-0.0252559,0.0100474,0.0100474,0.012784593434169182
12.92,-0.0252559,0.00987605,0.00987605,0.012784593434169182
12.94,-0.0252559,0.0103461,0.0103461,0.012784593434169182
12.96,-0.0252559,0.0099158,0.0099158,0.012784593434169182
12.98,-0.0252559,0.00986458,0.00986458,0.012784593434169182
13.0,-0.0252559,0.0100835,0.0100835,0.012784593434169182
13.02,-0.0252559,0.0102,0.0102,0.012784593434169182
13.04,-0.0252559,0.0101326,0.0101326,0.012784593434169182
13.06,-0.0252559,0.01,0.01,0.012784593434169182
13.08,-0.0252559,0.0102705,0.0102705,0.012784593434169182
13.1,-0.0252559,0.0108,0.0108,0.012784593434169182
13.12,-0.0252559,0.0108,0.0108,0.012784593434169182
13.14,-0.0252559,0.0104999,0.0104999,0.012784593434169182
13.16,-0.0252559,0.010119,0.010119,0.012784593434169182
13.18,-0.0252559,0.00972742,0.00972742,0.012784593434169182
13.2,-0.0252559,0.0094,0.0094,0.012784593434169182
13.22,-0.0252559,0.00995872,0.00995872,0.012784593434169182
13.24,-0.0252559,0.0103398,0.0103398,0.012784593434169182
13.26,-0.0252559,0.00992154,0.00992154,0.012784593434169182
13.28,-0.0252559,0.0096,0.0096,0.012784593434169182
13.3,-0.0252559,0.0100778,0.0100778,0.012784593434169182
13.32,-0.0252559,0.0102,0.0102,0.012784593434169182
13.34,-0.0252559,0.00998576,0.00998576,0.012784593434169182
13.36,-0.0252559,0.0096,0.0096,0.012784593434169182
13.38,-0.0252559,0.00933296,0.00933296,0.012784593434169182
13.4,-0.0252559,0.00973299,0.00973299,0.012784593434169182
13.42,-0.0252559,0.0098,0.0098,0.012784593434169182
13.44,-0.0252559,0.01,0.01,0.012784593434169182
13.46,-0.0252559,0.00988553,0.00988553,0.012784593434169182
13.48,-0.0252559,0.0102,0.0102,0.012784593434169182
13.5,-0.0252559,0.00986523,0.00986523,0.012784593434169182
13.52,-0.0252559,0.00971521,0.00971521,0.012784593434169182
13.54,-0.0252559,0.00961736,0.00961736,0.012784593434169182
13.56,-0.0252559,0.0098,0.0098,0.012784593434169182
13.58,-0.0252559,0.01,0.01,0.012784593434169182
13.6,-0.0252559,0.01,0.01,0.012784593434169182
13.62,-0.0252559,0.0102,0.0102,0.012784593434169182
13.64,-0.0252559,0.0097736,0.0097736,0.012784593434169182
13.66,-0.0252559,0.0096,0.0096,0.012784593434169182
13.68,-0.0252559,0.0098,0.0098,0.012784593434169182
13.7,-0.0252559,0.01,0.01,0.012784593434169182
13.72,-0.0252559,0.0101306,0.0101306,0.012784593434169182
13.74,-0.0252559,0.0096,0.0096,0.012784593434169182
13.76,-0.0252559,0.0096,0.0096,0.012784593434169182
13.78,-0.0252559,0.0102,0.0102,0.012784593434169182
13.8,-0.0252559,0.01,0.01,0.012784593434169182
13.82,-0.0252559,0.0099218,0.0099218,0.012784593434169182
13.84,-0.0252559,0.0096,0.0096,0.012784593434169182
13.86,-0.0252559,0.0096,0.0096,0.012784593434169182
13.88,-0.0252559,0.00972915,0.00972915,0.012784593434169182
13.9,-0.0252559,0.0103238,0.0103238,0.012784593434169182
13.92,-0.0252559,0.00972484,0.00972484,0.012784593434169182
13.94,-0.0252559,0.00982316,0.00982316,0.012784593434169182
13.96,-0.0252559,0.0101653,0.0101653,0.012784593434169182
13.98,-0.0252559,0.0102705,0.0102705,0.012784593434169182
14.0,-0.0252559,0.0098,0.0098,0.012784593434169182
14.02,-0.0252559,0.0098,0.0098,0.012784593434169182
14.04,-0.0252559,0.0100287,0.0100287,0.012784593434169182
14.06,-0.0252559,0.01,0.01,0.012784593434169182
14.08,-0.0252559,0.00992956,0.00992956,0.012784593434169182
14.1,-0.0252559,0.00952086,0.00952086,0.012784593434169182
14.12,-0.0252559,0.00928878,0.00928878,0.012784593434169182
14.14,-0.0252559,0.00969133,0.00969133,0.012784593434169182
14.16,-0.0252559,0.01016,0.01016,0.012784593434169182
14.18,-0.0252559,0.00992886,0.00992886,0.012784593434169182
14.2,-0.0252559,0.0100832,0.0100832,0.012784593434169182
14.22,-0.0252559,0.0104,0.0104,0.012784593434169182
14.24,-0.0252559,0.00994069,0.00994069,0.012784593434169182
14.26,-0.0252559,0.0096781,0.0096781,0.012784593434169182
14.28,-0.0252559,0.01,0.01,0.012784593434169182
14.3,-0.0252559,0.01,0.01,0.012784593434169182
14.32,-0.0252559,0.01,0.01,0.012784593434169182
14.34,-0.0252559,0.0100286,0.0100286,0.012784593434169182
14.36,-0.0252559,0.0105187,0.0105187,0.012784593434169182
14.38,-0.0252559,0.00992561,0.00992561,0.012784593434169182
14.4,-0.0252559,0.00988065,0.00988065,0.012784593434169182
14.42,-0.0252559,0.01,0.01,0.012784593434169182
14.44,-0.0252559,0.01,0.01,0.012784593434169182
14.46,-0.0252559,0.01,0.01,0.012784593434169182
14.48,-0.0252559,0.00952643,0.00952643,0.012784593434169182
14.5,-0.0252559,0.0094,0.0094,0.012784593434169182
14.52,-0.0252559,0.0094,0.0094,0.012784593434169182
14.54,-0.0252559,0.0094505,0.0094505,0.012784593434169182
14.56,-0.0252559,0.0100801,0.0100801,0.012784593434169182
14.58,-0.0252559,0.00965231,0.00965231,0.012784593434169182
14.6,-0.0252559,0.00935504,0.00935504,0.012784593434169182
14.62,-0.0252559,0.0100751,0.0100751,0.012784593434169182
14.64,-0.0252559,0.0101424,0.0101424,0.012784593434169182
14.66,-0.0252559,0.0096,0.0096,0.012784593434169182
14.68,-0.0252559,0.00974444,0.00974444,0.012784593434169182
14.7,-0.0252559,0.0103202,0.0103202,0.012784593434169182
14.72,-0.0252559,0.0101238,0.0101238,0.012784593434169182
14.74,-0.0252559,0.0099117,0.0099117,0.012784593434169182
14.76,-0.0252559,0.0104,0.0104,0.012784593434169182
14.78,-0.0252559,0.00973271,0.00973271,0.012784593434169182
14.8,-0.0252559,0.0097722,0.0097722,0.012784593434169182
14.82,-0.0252559,0.00970889,0.00970889,0.012784593434169182
14.84,-0.0252559,0.0096,0.0096,0.012784593434169182
14.86,-0.0252559,0.0098,0.0098,0.012784593434169182
14.88,-0.0252559,0.00987128,0.00987128,0.012784593434169182
14.9,-0.0252559,0.0101127,0.0101127,0.012784593434169182
14.92,-0.0252559,0.0098,0.0098,0.012784593434169182
14.94,-0.0252559,0.00995107,0.00995107,0.012784593434169182
14.96,-0.0252559,0.0096844,0.0096844,0.012784593434169182
14.98,-0.0252559,0.009736,0.009736,0.012784593434169182
15.0,-0.0252559,0.0096,0.0096,0.012784593434169182
15.02,-0.0252559,0.00997018,0.00997018,0.012784593434169182
15.04,-0.0252559,0.0104,0.0104,0.012784593434169182
15.06,-0.0252559,0.00994587,0.00994587,0.012784593434169182
15.08,-0.0252559,0.00966828,0.00966828,0.012784593434169182
15.1,-0.0252559,0.0103748,0.0103748,0.012784593434169182
15.12,-0.0252559,0.0108,0.0108,0.012784593434169182
15.14,-0.0252559,0.0102324,0.0102324,0.012784593434169182
15.16,-0.0252559,0.0098,0.0098,0.012784593434169182
15.18,-0.0252559,0.00987021,0.00987021,0.012784593434169182
15.2,-0.0252559,0.0102,0.0102,0.012784593434169182
15.22,-0.0252559,0.00971349,0.00971349,0.012784593434169182
15.24,-0.0252559,0.00944883,0.00944883,0.012784593434169182
15.26,-0.0252559,0.0102497,0.0102497,0.012784593434169182
15.28,-0.0252559,0.0108,0.0108,0.012784593434169182
15.3,-0.0252559,0.0108,0.0108,0.012784593434169182
15.32,-0.0252559,0.0105155,0.0105155,0.012784593434169182
15.34,-0.0252559,0.0101935,0.0101935,0.012784593434169182
15.36,-0.0252559,0.0098,0.0098,0.012784593434169182
15.38,-0.0252559,0.0104086,0.0104086,0.012784593434169182
15.4,-0.0252559,0.0106248,0.0106248,0.012784593434169182
15.42,-0.0252559,0.0103098,0.0103098,0.012784593434169182
15.44,-0.0252559,0.01,0.01,0.012784593434169182
15.46,-0.0252559,0.01,0.01,0.012784593434169182
15.48,-0.0252559,0.01,0.01,0.012784593434169182
15.5,-0.0252559,0.0101195,0.0101195,0.012784593434169182
15.52,-0.0252559,0.0096,0.0096,0.012784593434169182
15.54,-0.0252559,0.00986979,0.00986979,0.012784593434169182
15.56,-0.0252559,0.0101217,0.0101217,0.012784593434169182
15.58,-0.0252559,0.00992789,0.00992789,0.012784593434169182
15.6,-0.0252559,0.00972047,0.00972047,0.012784593434169182
15.62,-0.0252559,0.0096,0.0096,0.012784593434169182
15.64,-0.0252559,0.0103207,0.0103207,0.012784593434169182
15.66,-0.0252559,0.0106,0.0106,0.012784593434169182
15.68,-0.0252559,0.0103331,0.0103331,0.012784593434169182
15.7,-0.0252559,0.0100912,0.0100912,0.012784593434169182
15.72,-0.0252559,0.0104,0.0104,0.012784593434169182
15.74,-0.0252559,0.00994172,0.00994172,0.012784593434169182
15.76,-0.0252559,0.00995333,0.00995333,0.012784593434169182
15.78,-0.0252559,0.0101309,0.0101309,0.012784593434169182
15.8,-0.0252559,0.01,0.01,0.012784593434169182
15.82,-0.0252559,0.00990996,0.00990996,0.012784593434169182
15.84,-0.0252559,0.0096,0.0096,0.012784593434169182
15.86,-0.0252559,0.0096,0.0096,0.012784593434169182
15.88,-0.0252559,0.0096,0.0096,0.012784593434169182
15.9,-0.0252559,0.00967642,0.00967642,0.012784593434169182
15.92,-0.0252559,0.0101567,0.0101567,0.012784593434169182
15.94,-0.0252559,0.0104,0.0104,0.012784593434169182
15.96,-0.0252559,0.0105086,0.0105086,0.012784593434169182
15.98,-0.0252559,0.00985641,0.00985641,0.012784593434169182
16.0,-0.0252559,0.0096,0.0096,0.012784593434169182
16.02,-0.0252559,0.00948062,0.00948062,0.012784593434169182
16.04,-0.0252559,0.0101039,0.0101039,0.012784593434169182
16.06,-0.0252559,0.0105128,0.0105128,0.012784593434169182
16.08,-0.0252559,0.0103317,0.0103317,0.012784593434169182
16.1,-0.0252559,0.00983237,0.00983237,0.012784593434169182
16.12,-0.0252559,0.00996752,0.00996752,0.012784593434169182
16.14,-0.0252559,0.010667,0.010667,0.012784593434169182
16.16,-0.0252559,0.010042,0.010042,0.012784593434169182
16.18,-0.0252559,0.0096,0.0096,0.012784593434169182
16.2,-0.0252559,0.00987693,0.00987693,0.012784593434169182
16.22,-0.0252559,0.0100774,0.0100774,0.012784593434169182
16.24,-0.0252559,0.01054,0.01054,0.012784593434169182
16.26,-0.0252559,0.0103188,0.0103188,0.012784593434169182
16.28,-0.0252559,0.00993072,0.00993072,0.012784593434169182
16.3,-0.0252559,0.00951467,0.00951467,0.012784593434169182
16.32,-0.0252559,0.0096,0.0096,0.012784593434169182
16.34,-0.0252559,0.0101045,0.0101045,0.012784593434169182
16.36,-0.0252559,0.0105198,0.0105198,0.012784593434169182
16.38,-0.0252559,0.01,0.01,0.012784593434169182
16.4,-0.0252559,0.01,0.01,0.012784593434169182
16.42,-0.0252559,0.0097209,0.0097209,0.012784593434169182
16.44,-0.0252559,0.00966353,0.00966353,0.012784593434169182
16.46,-0.0252559,0.0102787,0.0102787,0.012784593434169182
16.48,-0.0252559,0.0108,0.0108,0.012784593434169182
16.5,-0.0252559,0.0102304,0.0102304,0.012784593434169182
16.52,-0.0252559,0.00987797,0.00987797,0.012784593434169182
16.54,-0.0252559,0.0104538,0.0104538,0.012784593434169182
16.56,-0.0252559,0.0103148,0.0103148,0.012784593434169182
16.58,-0.0252559,0.0100677,0.0100677,0.012784593434169182
16.6,-0.0252559,0.0096,0.0096,0.012784593434169182
16.62,-0.0252559,0.0100794,0.0100794,0.012784593434169182
16.64,-0.0252559,0.0102571,0.0102571,0.012784593434169182
16.66,-0.0252559,0.0104917,0.0104917,0.012784593434169182
16.68,-0.0252559,0.0106,0.0106,0.012784593434169182
16.7,-0.0252559,0.0104221,0.0104221,0.012784593434169182
16.72,-0.0252559,0.01,0.01,0.012784593434169182
16.74,-0.0252559,0.0102,0.0102,0.012784593434169182
16.76,-0.0252559,0.0101161,0.0101161,0.012784593434169182
16.78,-0.0252559,0.0098,0.0098,0.012784593434169182
16.8,-0.0252559,0.0100855,0.0100855,0.012784593434169182
16.82,-0.0252559,0.0104,0.0104,0.012784593434169182
16.84,-0.0252559,0.0106,0.0106,0.012784593434169182
16.86,-0.0252559,0.0101162,0.0101162,0.012784593434169182
16.88,-0.0252559,0.0100638,0.0100638,0.012784593434169182
16.9,-0.0252559,0.0101175,0.0101175,0.012784593434169182
16.92,-0.0252559,0.00971562,0.00971562,0.012784593434169182
16.94,-0.0252559,0.00973181,0.00973181,0.012784593434169182
16.96,-0.0252559,0.0104776,0.0104776,0.012784593434169182
16.98,-0.0252559,0.0101888,0.0101888,0.012784593434169182
17.0,-0.0252559,0.0096,0.0096,0.012784593434169182
17.02,-0.0252559,0.00956817,0.00956817,0.012784593434169182
17.04,-0.0252559,0.0102,0.0102,0.012784593434169182
17.06,-0.0252559,0.0101095,0.0101095,0.012784593434169182
17.08,-0.0252559,0.00992702,0.00992702,0.012784593434169182
17.1,-0.0252559,0.0096,0.0096,0.012784593434169182
17.12,-0.0252559,0.0096,0.0096,0.012784593434169182
17.14,-0.0252559,0.00989366,0.00989366,0.012784593434169182
17.16,-0.0252559,0.0105135,0.0105135,0.012784593434169182
17.18,-0.0252559,0.0102,0.0102,0.012784593434169182
17.2,-0.0252559,0.0102,0.0102,0.012784593434169182
17.22,-0.0252559,0.00991954,0.00991954,0.012784593434169182
17.24,-0.0252559,0.0096,0.0096,0.012784593434169182
17.26,-0.0252559,0.0096829,0.0096829,0.012784593434169182
17.28,-0.0252559,0.0102687,0.0102687,0.012784593434169182
17.3,-0.0252559,0.0101182,0.0101182,0.012784593434169182
17.32,-0.0252559,0.0102744,0.0102744,0.012784593434169182
17.34,-0.0252559,0.0105487,0.0105487,0.012784593434169182
17.36,-0.0252559,0.010279,0.010279,0.012784593434169182
17.38,-0.0252559,0.0105296,0.0105296,0.012784593434169182
17.4,-0.0252559,0.0102,0.0102,0.012784593434169182
17.42,-0.0252559,0.0102,0.0102,0.012784593434169182
17.44,-0.0252559,0.0104607,0.0104607,0.012784593434169182
17.46,-0.0252559,0.0108836,0.0108836,0.012784593434169182
17.48,-0.0252559,0.0107276,0.0107276,0.012784593434169182
17.5,-0.0252559,0.0103202,0.0103202,0.012784593434169182
17.52,-0.0252559,0.00972194,0.00972194,0.012784593434169182
17.54,-0.0252559,0.00931058,0.00931058,0.012784593434169182
17.56,-0.0252559,0.0100856,0.0100856,0.012784593434169182
17.58,-0.0252559,0.00993489,0.00993489,0.012784593434169182
17.6,-0.0252559,0.0100821,0.0100821,0.012784593434169182
17.62,-0.0252559,0.0102,0.0102,0.012784593434169182
17.64,-0.0252559,0.01,0.01,0.012784593434169182
17.66,-0.0252559,0.0102852,0.0102852,0.012784593434169182
17.68,-0.0252559,0.0106,0.0106,0.012784593434169182
17.7,-0.0252559,0.0106,0.0106,0.012784593434169182
17.72,-0.0252559,0.010523,0.010523,0.012784593434169182
17.74,-0.0252559,0.0104549,0.0104549,0.012784593434169182
17.76,-0.0252559,0.0105107,0.0105107,0.012784593434169182
17.78,-0.0252559,0.0101312,0.0101312,0.012784593434169182
17.8,-0.0252559,0.0096,0.0096,0.012784593434169182
17.82,-0.0252559,0.00998052,0.00998052,0.012784593434169182
17.84,-0.0252559,0.0104,0.0104,0.012784593434169182
17.86,-0.0252559,0.0101211,0.0101211,0.012784593434169182
17.88,-0.0252559,0.0102,0.0102,0.012784593434169182
17.9,-0.0252559,0.0102,0.0102,0.012784593434169182
17.92,-0.0252559,0.0102,0.0102,0.012784593434169182
17.94,-0.0252559,0.0102,0.0102,0.012784593434169182
17.96,-0.0252559,0.0102,0.0102,0.012784593434169182
17.98,-0.0252559,0.0102651,0.0102651,0.012784593434169182
18.0,-0.0252559,0.0105181,0.0105181,0.012784593434169182
18.02,-0.0252559,0.0103155,0.0103155,0.012784593434169182
18.04,-0.0252559,0.0098,0.0098,0.012784593434169182
18.06,-0.0252559,0.0100814,0.0100814,0.012784593434169182
18.08,-0.0252559,0.0102466,0.0102466,0.012784593434169182
18.1,-0.0252559,0.00951855,0.00951855,0.012784593434169182
18.12,-0.0252559,0.0094,0.0094,0.012784593434169182
18.14,-0.0252559,0.00974813,0.00974813,0.012784593434169182
18.16,-0.0252559,0.0108,0.0108,0.012784593434169182
18.18,-0.0252559,0.010472,0.010472,0.012784593434169182
18.2,-0.0252559,0.0104808,0.0104808,0.012784593434169182
18.22,-0.0252559,0.0106,0.0106,0.012784593434169182
18.24,-0.0252559,0.0100698,0.0100698,0.012784593434169182
18.26,-0.0252559,0.0098,0.0098,0.012784593434169182
18.28,-0.0252559,0.0098,0.0098,0.012784593434169182
18.3,-0.0252559,0.01,0.01,0.012784593434169182
18.32,-0.0252559,0.00972362,0.00972362,0.012784593434169182
18.34,-0.0252559,0.00984973,0.00984973,0.012784593434169182
18.36,-0.0252559,0.0100789,0.0100789,0.012784593434169182
18.38,-0.0252559,0.0104,0.0104,0.012784593434169182
18.4,-0.0252559,0.010321,0.010321,0.012784593434169182
18.42,-0.0252559,0.00964022,0.00964022,0.012784593434169182
18.44,-0.0252559,0.00978504,0.00978504,0.012784593434169182
18.46,-0.0252559,0.0106,0.0106,0.012784593434169182
18.48,-0.0252559,0.0106,0.0106,0.012784593434169182
18.5,-0.0252559,0.0103162,0.0103162,0.012784593434169182
18.52,-0.0252559,0.01,0.01,0.012784593434169182
18.54,-0.0252559,0.0104551,0.0104551,0.012784593434169182
18.56,-0.0252559,0.0103133,0.0103133,0.012784593434169182
18.58,-0.0252559,0.00993384,0.00993384,0.012784593434169182
18.6,-0.0252559,0.0096,0.0096,0.012784593434169182
18.62,-0.0252559,0.0096,0.0096,0.012784593434169182
18.64,-0.0252559,0.0100207,0.0100207,0.012784593434169182
18.66,-0.0252559,0.0102,0.0102,0.012784593434169182
18.68,-0.0252559,0.01,0.01,0.012784593434169182
18.7,-0.0252559,0.0098,0.0098,0.012784593434169182
18.72,-0.0252559,0.0098,0.0098,0.012784593434169182
18.74,-0.0252559,0.0098,0.0098,0.012784593434169182
18.76,-0.0252559,0.0098,0.0098,0.012784593434169182
18.78,-0.0252559,0.00986749,0.00986749,0.012784593434169182
18.8,-0.0252559,0.01,0.01,0.012784593434169182
18.82,-0.0252559,0.0102829,0.0102829,0.012784593434169182
18.84,-0.0252559,0.0106,0.0106,0.012784593434169182
18.86,-0.0252559,0.0105211,0.0105211,0.012784593434169182
18.88,-0.0252559,0.00952817,0.00952817,0.012784593434169182
18.9,-0.0252559,0.0096803,0.0096803,0.012784593434169182
18.92,-0.0252559,0.0104442,0.0104442,0.012784593434169182
18.94,-0.0252559,0.0105471,0.0105471,0.012784593434169182
18.96,-0.0252559,0.0100394,0.0100394,0.012784593434169182
18.98,-0.0252559,0.00966721,0.00966721,0.012784593434169182
19.0,-0.0254613,0.0101366,0.0101366,0.012784593434169182
19.02,-0.0254613,0.0104,0.0104,0.012784593434169182
19.04,-0.0254613,0.0105513,0.0105513,0.012784593434169182
19.06,-0.0254613,0.0100262,0.0100262,0.012784593434169182
19.08,-0.0254613,0.0100672,0.0100672,0.012784593434169182
19.1,-0.0254613,0.00986295,0.00986295,0.012784593434169182
19.12,-0.0254613,0.0098,0.0098,0.012784593434169182
19.14,-0.0254613,0.0108193,0.0108193,0.012784593434169182
19.16,-0.0254613,0.0109212,0.0109212,0.012784593434169182
19.18,-0.0254613,0.0103316,0.0103316,0.012784593434169182
19.2,-0.0254613,0.01,0.01,0.012784593434169182
19.22,-0.0254613,0.00972323,0.00972323,0.012784593434169182
19.24,-0.0254613,0.0102271,0.0102271,0.012784593434169182
19.26,-0.0254613,0.0102336,0.0102336,0.012784593434169182
19.28,-0.0254613,0.00973215,0.00973215,0.012784593434169182
19.3,-0.0254613,0.00973739,0.00973739,0.012784593434169182
19.32,-0.0254613,0.0096,0.0096,0.012784593434169182
19.34,-0.0254613,0.00961867,0.00961867,0.012784593434169182
19.36,-0.0254613,0.00995758,0.00995758,0.012784593434169182
19.38,-0.0254613,0.0103289,0.0103289,0.012784593434169182
19.4,-0.0254613,0.010061,0.010061,0.012784593434169182
19.42,-0.0255639,0.00971714,0.00971714,0.012784593434169182
19.44,-0.0255939,0.00874766,0.00874766,0.012784593434169182
19.46,-0.0257693,0.0084,0.0084,0.012784593434169182
19.48,-0.0259079,0.0084,0.0084,0.012784593434169182
19.5,-0.026225,0.00873773,0.00873773,0.012784593434169182
19.52,-0.0265705,0.00916535,0.00916535,0.012784593434169182
19.54,-0.0269513,0.00855655,0.00855655,0.012784593434169182
19.56,-0.0274956,0.00811854,0.00811854,0.012784593434169182
19.58,-0.0280428,0.00766925,0.00766925,0.012784593434169182
19.6,-0.0287142,0.0076,0.0076,0.012784593434169182
19.62,-0.0294121,0.00712635,0.00712635,0.012784593434169182
19.64,-0.0300872,0.00644134,0.00644134,0.012784593434169182
19.66,-0.0309788,0.00571822,0.00571822,0.012784593434169182
19.68,-0.0317951,0.004729,0.004729,0.012784593434169182
19.7,-0.032761,0.00392879,0.00430356,0.012409815790115287
19.72,-0.0337921,0.00312025,0.00526427,0.010640583555073009
19.74,-0.034724,0.00255943,0.00634289,0.009001135672080076
19.76,-0.0358729,0.00236084,0.00661862,0.0085268151627775
19.78,-0.0369383,0.00292775,0.00867275,0.007039597240194573
